id,fecha,usuario,texto,tema,sentimiento,likes,reposts
yt_comm_UgyCZs4muuXPUFSC1Yh4AaABAg,2024-01-01,anom_user_yt,"La vida es tan misteriosa, yo tuve que abandonar mis estudios para ser responsable de mí vida, perdí amigos mí familia y acá estoy con 18 años sólo y con ganas de continuar y tener control de mí vida,(lloré con tú video enserio muchos no pedimos nacer en ciertas condiciones económicas a mí me hubiera encantado seguir mis estudios pero la vida no es tan linda como uno se imagina solo espero mejoren las cosas)...suerte a todos",Opinión Pública / Testimonio,real,284,0
yt_comm_Ugy8YHNVj5JBVAqulFR4AaABAg,2024-01-01,anom_user_yt,GENERACIÓN Z   es  personas que vimos dragon ball z,Opinión Pública / Testimonio,real,1567,0
yt_comm_Ugwruj6zW7QG2pTpGSx4AaABAg,2024-01-01,anom_user_yt,"Honestamente pienso que somos la generación más menospreciada y segregada, envidio a los mas jovenes quienes nos toman como ejemplo de lo que no se debe hacer con sus vidas.",Opinión Pública / Testimonio,real,377,0
yt_comm_UgwGK974kV-4jVrIpcJ4AaABAg,2024-01-01,anom_user_yt,"Que feo es intentar y esforzarte día día solo para seguir chocandote con la misma pared una y otra vez y poco a poco caer más y más profundo en el mismo abismo, aislado de los demás y sintiendo que no tienes una relación realmente fuerte con nadie de los que te rodean",Opinión Pública / Testimonio,real,123,0
yt_comm_UgzDPoosXWwRTQiDlLV4AaABAg,2024-01-01,anom_user_yt,"Hola ame tu video, y cómo una milennial de casi 40 años te puedo decir que esa tristeza de los 20's es bastante normal, para mi fue uno de mis peores momentos, tenía mucha depresión y ansiedad por que es precisamente cuando te das cuenta de cómo es el mundo y cómo funciona la vida. Poco a poco todo mejora, eso es un hecho. Siempre hay que pensar que todo lo malo pasará y que la vida nos va a sorprender con momentos felices y hermosos. Muchas felicidades por tus palabras y motivar y ayudar a los demás. A MIS GEN Z, les prometo que todo mejora con los años, no le teman a envejecer, verdaderamente es un privilegio, y se sentirán mucho más felices y seguros :)",Opinión Pública / Testimonio,real,68,0
yt_comm_UgyqI1V5qXQ_oKCruAR4AaABAg,2024-01-01,anom_user_yt,"Si puedo comprar que la soledad tiene un papel pesado en el tema del ''filtro negativo''. Ahora que tengo mas compañía que antes, noto que hablar con otra persona, mejor si tienes confianza, es, casi, darle un descanso a la mente. Estar demasiado ensimismado es dañino.",Opinión Pública / Testimonio,real,118,0
yt_comm_UgzEAesQKsRHLx9vMrB4AaABAg,2024-01-01,anom_user_yt,"Eso si, recuerden empezar de a poco si estan dispuestos a cambiar. Es muy importante esto, debido a que eh pasado por un periodo de procrastinación muy extremo, e intenté cambiar de golpe, y al sentir que todo era muy pesado, no logré nada.

Por eso asegúrense de empezar con cosas pequeñas antes de finalmente cambiar por completo. No se si alguien llegará a leer esto, pero el que lo haga, intenta no cambiar de golpe. No todo se logra de la noche a la mañana.",Opinión Pública / Testimonio,real,12,0
yt_comm_UgyXiPNLYBL-1Z9pLqx4AaABAg,2024-01-01,anom_user_yt,"Yo soy generación Z, actualmente tengo 20 y durante pandemia como muchos (Creo yo), me convertí en un Doomer y esto me afecto muy mal psicológicamente, me sentia muy solo y todo lo hacía en piloto automatico, cuando se termino la pandemia y que poco a poco fue regresando todo a la normalidad, me dí cuenta afortunadamente, que iba por mal camino, y poco a poco he ido mejorando y aunque aveces aún tengo esa sensación de soledad y desesperanza, intento no pensar en ello y salir adelante, probando cosas nuevas e intendando afortar mis miedos, por cierto muy buen vídeo, ojalá le llegué a más gente.",Opinión Pública / Testimonio,real,116,0
yt_comm_Ugw4Er5Noc895KJrvbZ4AaABAg,2024-01-01,anom_user_yt,Si la generación z esta asi imagínense la generación alfa y beta,Opinión Pública / Testimonio,real,25,0
yt_comm_UgxGne4DJ989RkR2WzB4AaABAg,2024-01-01,anom_user_yt,"La monotonía como camino de ese mindset puede llevar al burnout. Muchos comparten el mismo objetivo ambiental-social: ser supuestamente alguien en la vida, sacar títulos, no ser mediocre en la competencia laboral, formar familia, etc. Todo esto acarrea presión social y quita (o resta al menos) esas ganas de vivir y de establecer aspiraciones personales.",Opinión Pública / Testimonio,real,33,0
yt_comm_Ugw_sDTpJZ1gV-l1WR54AaABAg,2024-01-01,anom_user_yt,Yo soy milenial ya paso de los 30 y aun asi no he logrado lo que me imaginaba cuando era mas joven pero me di cuenta que solo me autocompadecia y poco a poco fui tomando las riendas de mi vida las crisis van y vienen y los jóvenes de ahora creeanme tienen mucho futuro por delante solo que no lo asimilan,Opinión Pública / Testimonio,real,263,0
yt_comm_UgxP5WMLEAGTDuyoFxd4AaABAg,2024-01-01,anom_user_yt,Yo pienso que si esta generacion Z logra levantarse sera la mas fuerte haya habido hasta ahora.,Opinión Pública / Testimonio,real,325,0
yt_comm_UgyOCt0ljyAjkgR2BYB4AaABAg,2024-01-01,anom_user_yt,A mi me parece triste ver que esta generacion está deprimida en gran parte y con mas problemas..,Opinión Pública / Testimonio,real,14,0
yt_comm_UgzKcOqdtcew9aCc_KN4AaABAg,2024-01-01,anom_user_yt,"Me acabo de dar cuenta que estaba comenzando a ser una Doomer ya que no se que estudiar porque el futuro como profesional no es muy alentador, me veo presionada a ser exitosa en un mundo que limita nuestros sueños y terminamos siendo casi productos. La afectación no es siempre económica sino emocional ya que los valores ""positivos""  como respeto, tolerancia, solidaridad, empatía, etc., (va a sonar muy boomer) se han ido perdiendo y hemos entrado en un estado netamente individualista. Prácticamente yo no le veo un futuro prometedor al mundo y eso me hace replantarme si vale la pena trabajar tan duro para obtener tan poco, tengo tanto miedo a vivir siendo mediocre toda la vida que incluso he planteado la idea de la muerte como única finalidad...",Opinión Pública / Testimonio,real,116,0
yt_comm_UgwaNB0Ark-mLX00nQt4AaABAg,2024-01-01,anom_user_yt,Me siento extraño cuando empezó la pandemia tenía 24 y ahora casi 30 y se me pasó volando el tiempo,Opinión Pública / Testimonio,real,29,0
yt_comm_Ugwt5nt592wIfiVoWl14AaABAg,2024-01-01,anom_user_yt,"Yo encontré mi camino desde que empecé a ver estos videos de estoicismo y después me pasé a leer su literatura filosófica. Con principios estoicos empiezas a aceptar la vida tal como es y no como nos gustaría que fuera, entiendes que no pasan cosas buenas o malas, simplemente pasan las cosas tal y como son y lo único que podemos controlar es nuestra actitud, comportamiento y pensamientos al respecto, enfocándonos en la solución de un problema y no tanto en el problema en sí. La vida no tiene sentido solo si no tienes un propósito en mente, no tienes por qué encontrarlo ya mismo, o el año que viene, o a los 35 años, nunca es tarde para encontrar lo que nos apasiona y llevarlo a cabo, así es como la vida empieza a cobrar sentido.",Opinión Pública / Testimonio,real,47,0
yt_comm_UgxP9dZ4VSPr9zkTmvN4AaABAg,2024-01-01,anom_user_yt,"Tienes excelente contenido, espero crezcas rápido",Opinión Pública / Testimonio,real,36,0
yt_comm_UgxLIXfPDJqphQ98IsR4AaABAg.9whdXef_97V9wvAHMot_U2,2024-01-01,anom_user_yt,"Me encantó el video, al principio pensé k ibay a tratar el tema de manera de manera superficial y me terminé llevando una sorpresa
Me encantó la forma en k lograste unir la psicología con la filosofía y los memes kfkdkks te quedó super bno el video hrmno te felicito
La única acotación entre comillas k le puedo hacer al video es k a mi gusto te fuiste por un camino demasiado individualista (tampoco está mal), ya que todos de los k hablaste tienen sus raíces en lo material, pues una mente enferma no es más k un síntoma de una sociedad enferma (no tiene pork ser algo desmoralizante, sino todo lo contrario) y tratar los problemas individuales de una persona individual sin atender los problemas de la sociedad no sería más k un efecto placebo a la larga (sin contradecir ni posicionarme en contra de lo k tú dijiste)
Como lo veo yo ni el bienestar colectivo ni el bienestar individual (en todos los niveles) niega al otro, al contrario, ya que son 2 caras de una misma moneda k forman parte de un todo único e indivisible",Opinión Pública / Testimonio,real,5,0
yt_comm_UgxLIXfPDJqphQ98IsR4AaABAg.9whdXef_97V9xBiHql-KNs,2024-01-01,anom_user_yt,"Es comprensible lo que se intenta expresar en el video, pero no es muy democrático el intentar imponer una corriente de pensamiento sobre la de los demás. Hay que recordar que independientemente de las creencias de uno no se puede afirmar categóricamente la existencia del propósito y el sentido. Hasta el día de hoy son cosas indemostrables. Y sí, como nihilista, agnóstico-ateo, libertario e individualista, no pienso que prevenir el ya sabes qué sea una decisión altruista y racional, sino emocional e instintiva",Opinión Pública / Testimonio,real,2,0
yt_comm_UgxLIXfPDJqphQ98IsR4AaABAg.9whdXef_97V9xBhHXMjGT3,2024-01-01,anom_user_yt,Tu resentimiento hacia la filosofía no es lógico sino emocional. Por el ejemplo que pusiste en forma de imagen en el minuto 8:59 es que puedo decir esto y es que el nihilismo pesimista aunque arruine el sesgo optimista popular el mismo busca respaldarse con argumentos,Opinión Pública / Testimonio,real,1,0
yt_comm_UgxLIXfPDJqphQ98IsR4AaABAg.9whdXef_97VA0IggTNCAGC,2024-01-01,anom_user_yt,"Este video es muy interesante, me agradó pero no pude pasar del minuto 2 y ¿porque?, pertenezco a la generación z, no soy milenials por que nací del 2000 pa abajo, recuerdo cosas tan simples como cuando los celulares eran menos intuitivos, y tal cuál no había smartphones, pero bueno para terminar mi opinión y no divagar, tengo 24 años, y realmente ya ni entiendo las redes sociales como facebook y youtube, Instagram y tik toks aveces los toco para reírme un rato, pero no siempre, estoy enfocado en mi vida y en ser mejor día con día, a lo que quiero llegar es que me da una súper flojera, como este tipo de videos, siguen encasillando y poninedo a las personas en tantas etiquetas, y estereotipos, “doomer, red pill, black pill, etc.”

Chicos hagan algo por su vida, trabajen, enamórense, vayan al mar al atardecer, a la playa disfruten esa depresión por que no será eterna, dejen de caer en estas jodidas etiquetas, betta, alpha sigma, carajo no somos seres condicionados somos personas no somos solo  un pronombre, un sexo un genero, somos seres concientes capaces de entender lo que nos rodea.

En fin, en el momento en el que este youtuber dijo “filosofia carrera de mierda perdió sentido este video.

Como hablas de contextos sociales y personales en las emociones de las personas y su estilo de vida, para después agregar, hablar de filosofias,  ideas filosóficas etc, citar filosofias y literal estar filosofando todoooo el video, la verdad que video mas plano, si vas a divagar haciendo un video mejor has un podcast y fin del cuento bueno adios! Era todo fin",Opinión Pública / Testimonio,real,1,0
yt_comm_UgxLIXfPDJqphQ98IsR4AaABAg.9whdXef_97V9xsfpDcj2Nu,2024-01-01,anom_user_yt,"Como generación Z siento que soy consciente de muchas cosas, muchas más que la de mis padres y abuelos, pero a su vez lidiar con uno mismo y estos otros problemas de la actualidad no me dejan tranquilo, no es un fuerte estrez ni tampoco oscio, la tecnologia me ayudo a descubrir muchas cosas que ni mis padres sabian, y anque siga contenido alterntivo y algo polarizado se siente como que es un cambio que uno solo no puede lograr. Los padres quieren que uno se enfoque en si mismo pero es algo tedioso sabiendo que hay muchas cosas pendientes",Opinión Pública / Testimonio,real,0,0
yt_comm_UgxLIXfPDJqphQ98IsR4AaABAg.9whdXef_97V9xMiILc-l7p,2024-01-01,anom_user_yt,Soy un Domer y no lo sabia 😮,Opinión Pública / Testimonio,real,0,0
yt_comm_UgxLIXfPDJqphQ98IsR4AaABAg.9whdXef_97V9xFesNuWn5E,2024-01-01,anom_user_yt,¿Porqué puso a Milei como si fuera una preocupación? Literalmente es una esperanza para los Argentinos.,Opinión Pública / Testimonio,real,1,0
yt_comm_UgxLIXfPDJqphQ98IsR4AaABAg.9whdXef_97V9xG90u6GGt9,2024-01-01,anom_user_yt,​ @Szarekh646 ¿En qué minuto?,Opinión Pública / Testimonio,real,0,0
yt_comm_UgyCC8QJMkOHV4o4Zwx4AaABAg.9wlxrTwkcsS9wmBLRktzze,2024-01-01,anom_user_yt,"Yo mismo soy Gen Z jaja, y yo mismo estuve en ese pozo. Haber estado ahí me ayudó a entender más todo este contexto",Opinión Pública / Testimonio,real,130,0
yt_comm_UgyCC8QJMkOHV4o4Zwx4AaABAg.9wlxrTwkcsS9wwA_n2OgyW,2024-01-01,anom_user_yt,"No era lo mismo que decían de los Milenials?
En serio, nadie aprende.",Opinión Pública / Testimonio,real,64,0
yt_comm_UgyCC8QJMkOHV4o4Zwx4AaABAg.9wlxrTwkcsSA0EeV_azGAp,2024-01-01,anom_user_yt,​ @emiliobellenzier3760  lo q pasa es q hay una peor q otra,Opinión Pública / Testimonio,real,0,0
yt_comm_UgyCC8QJMkOHV4o4Zwx4AaABAg.9wlxrTwkcsSACKwXK6xuPu,2024-01-01,anom_user_yt,"Al margen de las respuestas de los boomers, obviamente defendiendo su lado porque todos lo vamos a defender (de aquí a un tiempo nosotros estaremos haciendo lo mismo) lo que no entiendo es por qué defender su sufrimiento, porque tomar el ""mi vida fué una mierda"" como un símbolo de que es superior, porque si la vida fuese una meritocracia constante entonces ninguno de ellos tendría derecho a quejarse de nada porque siempre habrá un niño en oriente medio levantando piedras pa sobrevivir, más que reprochar el tema de defender su generación y demás, mi cuestionamiento es el medio con el que lo hacen",Opinión Pública / Testimonio,real,2,0
yt_comm_UgyCC8QJMkOHV4o4Zwx4AaABAg.9wlxrTwkcsSAOOtyCpmgJM,2024-01-01,anom_user_yt,Hay que sacarles las chucha ybse les pasa el aweonamiento,Opinión Pública / Testimonio,real,0,0
yt_comm_UgyCC8QJMkOHV4o4Zwx4AaABAg.9wlxrTwkcsS9yCFm9YAJjr,2024-01-01,anom_user_yt,lo irónico que yo critico mi propia generación porque son pedazos de brutos algunos no todos,Opinión Pública / Testimonio,real,13,0
yt_comm_UgyCC8QJMkOHV4o4Zwx4AaABAg.9wlxrTwkcsS9yZRwQ6lFlx,2024-01-01,anom_user_yt, @chicope-sb5dw  Pero eso pasa en todas las generaciones incluso en las que ahora son mas longevas,Opinión Pública / Testimonio,real,8,0
yt_comm_UgyCC8QJMkOHV4o4Zwx4AaABAg.9wlxrTwkcsS9x23Yh5SH2_,2024-01-01,anom_user_yt,"La realidad es ustedes no la ponen sencilla, ya que todo les ofende, todo los violenta, todo les genera inseguridad y no tienen en cuenta que todos hemos tenido tu edad (yo no hace tanto) y nos hemos sentido con incertidumbre, estancados, juzgados y hasta presionados, y te aseguro que la salida no está en ofenderse, ni en cancelar al que piensa distinto..",Opinión Pública / Testimonio,real,23,0
yt_comm_UgyCC8QJMkOHV4o4Zwx4AaABAg.9wlxrTwkcsS9x8RK9PF0Cj,2024-01-01,anom_user_yt," @danielmariano1989  Reiteró: lo mismo que siempre se dijo de los jóvenes.
Nadie aprende al parecer",Opinión Pública / Testimonio,real,65,0
yt_comm_UgyCC8QJMkOHV4o4Zwx4AaABAg.9wlxrTwkcsS9z5HcQNYqXE,2024-01-01,anom_user_yt," @danielmariano1989 todo lo que mencionas es por los que vinieron previos a los Z, como dice el de arriba, los Z aprendieron eso porque se les enseñó exactamente eso.
Los pioneros los millenials",Opinión Pública / Testimonio,real,11,0
yt_comm_Ugxj63r5YKgopBgWtPl4AaABAg.9x8N9BGYYHS9xS6cKLQ03x,2024-01-01,anom_user_yt,Me sirvió más q el vídeo xd,Opinión Pública / Testimonio,real,15,0
yt_comm_Ugxj63r5YKgopBgWtPl4AaABAg.9x8N9BGYYHSA5QHu-nvYNR,2024-01-01,anom_user_yt," @axeluwu6718 el vídeo es bastante bueno y está muy bien explicado y expuesto, ya que no se basa solo en hechos científicos y bla bla, sino también tiene en cuenta las emociones.
Otra cosa es que tal vez no haya querido entender🤔",Opinión Pública / Testimonio,real,1,0
yt_comm_UgyCZs4muuXPUFSC1Yh4AaABAg.9wv-zqvC-ce9x7VHPAHRZO,2024-01-01,anom_user_yt,"Entiendo esa parte :')
Yo siempre fuí la mejor de mi salón con promedios excelentes los maestros siempre decian que tendría un futuro brillante por causas de dinero no pude continuar estudiando una carrera pasaron mas cosas desagradables en mi vida muchas veces pienso si hubiera tenido una familia que me hubiera apoyado tal vez hoy sería alguien importante me pesa aún saber que el futuro que de niña tenía planeado ahora no es más que un sueño destruido pero decidí que no seguiré pensando y anehelando algo que no va a pasar mejor miraré al futuro y buscaré ser feliz con lo que tengo ✨",Opinión Pública / Testimonio,real,16,0
yt_comm_UgyCZs4muuXPUFSC1Yh4AaABAg.9wv-zqvC-ceA6d29lB289Z,2024-01-01,anom_user_yt,"​ @mirzam_sonmis Yo al igual que tú era un niño de nueve y diez en la primaria pero nunca disfruté de ningún beneficio por ello, la escuela no me donó lápices, cuadernos, uniforme o al menos el desayuno escolar; no hubo retribuciôn por ser buen estudiante aunque sí castigos y reprimendas  en caso de fallar.
En la sociedad es lo mismo: un automovilista respetuoso de todas los reglamentos no recibe ""bonus"" por ser cumplido.
Un ciudadano sin ingresos a penales, sin reportes de robo, violencia doméstica, escândalo en la vía pública, etc.,no recibe reconocimiento a su bien actuar pero si se equivoca automâticamente viene el castigo.
O sea, no hay alicientes para querer ser un buen estudiante, un buen trabajador, un buen padre, un buen compañero, un buen ciudadano...",Opinión Pública / Testimonio,real,2,0
yt_comm_UgyCZs4muuXPUFSC1Yh4AaABAg.9wv-zqvC-ce9xGiIfZvsnm,2024-01-01,anom_user_yt,Las cosas que has vivido hasta son las que te darán el carácter y las fortalezas para saber como enfrentar cada reto de la vida de manera más fácil.,Opinión Pública / Testimonio,real,9,0
